"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","cm_Industry_Code_Description__c","cm_Industry_Code__c"
"a1bDm000000YmqYIAS","005Dm000000nnayIAA","","221330 - Steam and Air-Conditioning Supply","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Steam and Air-Conditioning Supply","221330"
"a1bDm000000YmqZIAS","005Dm000000nnayIAA","","236115 - New Single-Family Housing Construction (except For-Sale Builders)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","New Single-Family Housing Construction (except For-Sale Builders)","236115"
"a1bDm000000YmqaIAC","005Dm000000nnayIAA","","236116 - New Multifamily Housing Construction (except For-Sale Builders)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","New Multifamily Housing Construction (except For-Sale Builders)","236116"
"a1bDm000000YmqbIAC","005Dm000000nnayIAA","","236117 - New Housing For-Sale Builders","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","New Housing For-Sale Builders","236117"
"a1bDm000000YmgEIAS","005Dm000000nnayIAA","","325212 - Synthetic Rubber Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Synthetic Rubber Manufacturing","325212"
"a1bDm000000YmgFIAS","005Dm000000nnayIAA","","325220 - Artificial and Synthetic Fibers and Filaments Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Artificial and Synthetic Fibers and Filaments Manufacturing","325220"
"a1bDm000000YmgGIAS","005Dm000000nnayIAA","","325311 - Nitrogenous Fertilizer Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nitrogenous Fertilizer Manufacturing","325311"
"a1bDm000000YmgHIAS","005Dm000000nnayIAA","","325312 - Phosphatic Fertilizer Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Phosphatic Fertilizer Manufacturing","325312"
"a1bDm000000YmgIIAS","005Dm000000nnayIAA","","325314 - Fertilizer (Mixing Only) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fertilizer (Mixing Only) Manufacturing","325314"
"a1bDm000000YmgJIAS","005Dm000000nnayIAA","","325315 - Compost Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Compost Manufacturing","325315"
"a1bDm000000YmgKIAS","005Dm000000nnayIAA","","325320 - Pesticide and Other Agricultural Chemical Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Pesticide and Other Agricultural Chemical Manufacturing","325320"
"a1bDm000000YmgLIAS","005Dm000000nnayIAA","","325411 - Medicinal and Botanical Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Medicinal and Botanical Manufacturing","325411"
"a1bDm000000YmgMIAS","005Dm000000nnayIAA","","325412 - Pharmaceutical Preparation Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Pharmaceutical Preparation Manufacturing","325412"
"a1bDm000000YmgNIAS","005Dm000000nnayIAA","","325413 - In-Vitro Diagnostic Substance Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","In-Vitro Diagnostic Substance Manufacturing","325413"
"a1bDm000000YmgOIAS","005Dm000000nnayIAA","","325414 - Biological Product (except Diagnostic) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Biological Product (except Diagnostic) Manufacturing","325414"
"a1bDm000000YmgPIAS","005Dm000000nnayIAA","","325510 - Paint and Coating Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Paint and Coating Manufacturing","325510"
"a1bDm000000YmgQIAS","005Dm000000nnayIAA","","325520 - Adhesive Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Adhesive Manufacturing","325520"
"a1bDm000000YmgRIAS","005Dm000000nnayIAA","","325611 - Soap and Other Detergent Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Soap and Other Detergent Manufacturing","325611"
"a1bDm000000YmgSIAS","005Dm000000nnayIAA","","325612 - Polish and Other Sanitation Good Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Polish and Other Sanitation Good Manufacturing","325612"
"a1bDm000000YmgTIAS","005Dm000000nnayIAA","","325613 - Surface Active Agent Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Surface Active Agent Manufacturing","325613"
"a1bDm000000YmgUIAS","005Dm000000nnayIAA","","325910 - Printing Ink Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Printing Ink Manufacturing","325910"
"a1bDm000000YmgVIAS","005Dm000000nnayIAA","","325920 - Explosives Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Explosives Manufacturing","325920"
"a1bDm000000YmgWIAS","005Dm000000nnayIAA","","325991 - Custom Compounding of Purchased Resins","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Custom Compounding of Purchased Resins","325991"
"a1bDm000000YmgXIAS","005Dm000000nnayIAA","","326112 - Plastics Packaging Film and Sheet (including Laminated) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plastics Packaging Film and Sheet (including Laminated) Manufacturing","326112"
"a1bDm000000YmgYIAS","005Dm000000nnayIAA","","325992 - Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing","325992"
"a1bDm000000YmgZIAS","005Dm000000nnayIAA","","325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Miscellaneous Chemical Product and Preparation Manufacturing","325998"
"a1bDm000000YmgaIAC","005Dm000000nnayIAA","","326111 - Plastics Bag and Pouch Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plastics Bag and Pouch Manufacturing","326111"
"a1bDm000000YmgbIAC","005Dm000000nnayIAA","","326113 - Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing","326113"
"a1bDm000000YmgcIAC","005Dm000000nnayIAA","","326121 - Unlaminated Plastics Profile Shape Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Unlaminated Plastics Profile Shape Manufacturing","326121"
"a1bDm000000YmgdIAC","005Dm000000nnayIAA","","326122 - Plastics Pipe and Pipe Fitting Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plastics Pipe and Pipe Fitting Manufacturing","326122"
"a1bDm000000YmgeIAC","005Dm000000nnayIAA","","326130 - Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufactu","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing","326130"
"a1bDm000000YmgfIAC","005Dm000000nnayIAA","","326140 - Polystyrene Foam Product Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Polystyrene Foam Product Manufacturing","326140"
"a1bDm000000YmlwIAC","005Dm000000nnayIAA","","621498 - All Other Outpatient Care Centers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Outpatient Care Centers","621498"
"a1bDm000000YmlxIAC","005Dm000000nnayIAA","","621910 - Ambulance Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Ambulance Services","621910"
"a1bDm000000YmlyIAC","005Dm000000nnayIAA","","621511 - Medical Laboratories","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Medical Laboratories","621511"
"a1bDm000000YmlzIAC","005Dm000000nnayIAA","","621512 - Diagnostic Imaging Centers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Diagnostic Imaging Centers","621512"
"a1bDm000000Ymm0IAC","005Dm000000nnayIAA","","621610 - Home Health Care Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Home Health Care Services","621610"
"a1bDm000000Ymm1IAC","005Dm000000nnayIAA","","621991 - Blood and Organ Banks","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Blood and Organ Banks","621991"
"a1bDm000000Ymm2IAC","005Dm000000nnayIAA","","621999 - All Other Miscellaneous Ambulatory Health Care Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Miscellaneous Ambulatory Health Care Services","621999"
"a1bDm000000Ymm3IAC","005Dm000000nnayIAA","","622110 - General Medical and Surgical Hospitals","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","General Medical and Surgical Hospitals","622110"
"a1bDm000000Ymm4IAC","005Dm000000nnayIAA","","622210 - Psychiatric and Substance Abuse Hospitals","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Psychiatric and Substance Abuse Hospitals","622210"
"a1bDm000000Ymm5IAC","005Dm000000nnayIAA","","622310 - Specialty (except Psychiatric and Substance Abuse) Hospitals","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Specialty (except Psychiatric and Substance Abuse) Hospitals","622310"
"a1bDm000000Ymm6IAC","005Dm000000nnayIAA","","623110 - Nursing Care Facilities (Skilled Nursing Facilities)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Nursing Care Facilities (Skilled Nursing Facilities)","623110"
"a1bDm000000Ymm7IAC","005Dm000000nnayIAA","","623210 - Residential Intellectual and Developmental Disability Facilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Residential Intellectual and Developmental Disability Facilities","623210"
"a1bDm000000Ymm8IAC","005Dm000000nnayIAA","","623220 - Residential Mental Health and Substance Abuse Facilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Residential Mental Health and Substance Abuse Facilities","623220"
"a1bDm000000Ymm9IAC","005Dm000000nnayIAA","","623311 - Continuing Care Retirement Communities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Continuing Care Retirement Communities","623311"
"a1bDm000000YmmAIAS","005Dm000000nnayIAA","","623312 - Assisted Living Facilities for the Elderly","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Assisted Living Facilities for the Elderly","623312"
"a1bDm000000YmmBIAS","005Dm000000nnayIAA","","623990 - Other Residential Care Facilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Residential Care Facilities","623990"
"a1bDm000000YmmCIAS","005Dm000000nnayIAA","","624110 - Child and Youth Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Child and Youth Services","624110"
"a1bDm000000YmmDIAS","005Dm000000nnayIAA","","624120 - Services for the Elderly and Persons with Disabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Services for the Elderly and Persons with Disabilities","624120"
"a1bDm000000YmmEIAS","005Dm000000nnayIAA","","624190 - Other Individual and Family Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Individual and Family Services","624190"
"a1bDm000000YmmFIAS","005Dm000000nnayIAA","","624210 - Community Food Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Community Food Services","624210"
"a1bDm000000YmmGIAS","005Dm000000nnayIAA","","624221 - Temporary Shelters","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Temporary Shelters","624221"
"a1bDm000000YmmHIAS","005Dm000000nnayIAA","","624229 - Other Community Housing Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Community Housing Services","624229"
"a1bDm000000YmmIIAS","005Dm000000nnayIAA","","624230 - Emergency and Other Relief Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Emergency and Other Relief Services","624230"
"a1bDm000000YmmJIAS","005Dm000000nnayIAA","","624310 - Vocational Rehabilitation Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Vocational Rehabilitation Services","624310"
"a1bDm000000YmmKIAS","005Dm000000nnayIAA","","624410 - Child Care Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Child Care Services","624410"
"a1bDm000000YmmLIAS","005Dm000000nnayIAA","","561210 - Facilities Support Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Facilities Support Services","561210"
"a1bDm000000YmmMIAS","005Dm000000nnayIAA","","561311 - Employment Placement Agencies","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Employment Placement Agencies","561311"
"a1bDm000000YmmNIAS","005Dm000000nnayIAA","","561312 - Executive Search Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Executive Search Services","561312"
"a1bDm000000YmmOIAS","005Dm000000nnayIAA","","561320 - Temporary Help Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Temporary Help Services","561320"
"a1bDm000000YmmPIAS","005Dm000000nnayIAA","","561330 - Professional Employer Organizations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Professional Employer Organizations","561330"
"a1bDm000000YmmQIAS","005Dm000000nnayIAA","","561410 - Document Preparation Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Document Preparation Services","561410"
"a1bDm000000YmmRIAS","005Dm000000nnayIAA","","561421 - Telephone Answering Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Telephone Answering Services","561421"
"a1bDm000000YmmSIAS","005Dm000000nnayIAA","","561422 - Telemarketing Bureaus and Other Contact Centers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Telemarketing Bureaus and Other Contact Centers","561422"
"a1bDm000000YmmTIAS","005Dm000000nnayIAA","","561431 - Private Mail Centers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Private Mail Centers","561431"
"a1bDm000000YmgjIAC","005Dm000000nnayIAA","","325620 - Toilet Preparation Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Toilet Preparation Manufacturing","325620"
"a1bDm000000YmggIAC","005Dm000000nnayIAA","","326150 - Urethane and Other Foam Product (except Polystyrene) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Urethane and Other Foam Product (except Polystyrene) Manufacturing","326150"
"a1bDm000000YmghIAC","005Dm000000nnayIAA","","326160 - Plastics Bottle Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plastics Bottle Manufacturing","326160"
"a1bDm000000YmgiIAC","005Dm000000nnayIAA","","326191 - Plastics Plumbing Fixture Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Plastics Plumbing Fixture Manufacturing","326191"
"a1bDm000000YmgkIAC","005Dm000000nnayIAA","","326199 - All Other Plastics Product Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Plastics Product Manufacturing","326199"
"a1bDm000000YmglIAC","005Dm000000nnayIAA","","326211 - Tire Manufacturing (except Retreading)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Tire Manufacturing (except Retreading)","326211"
"a1bDm000000YmgmIAC","005Dm000000nnayIAA","","326212 - Tire Retreading","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Tire Retreading","326212"
"a1bDm000000YmgnIAC","005Dm000000nnayIAA","","326220 - Rubber and Plastics Hoses and Belting Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Rubber and Plastics Hoses and Belting Manufacturing","326220"
"a1bDm000000YmgoIAC","005Dm000000nnayIAA","","326291 - Rubber Product Manufacturing for Mechanical Use","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Rubber Product Manufacturing for Mechanical Use","326291"
"a1bDm000000YmgpIAC","005Dm000000nnayIAA","","326299 - All Other Rubber Product Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Rubber Product Manufacturing","326299"
"a1bDm000000YmgqIAC","005Dm000000nnayIAA","","327110 - Pottery, Ceramics, and Plumbing Fixture Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Pottery, Ceramics, and Plumbing Fixture Manufacturing","327110"
"a1bDm000000YmgrIAC","005Dm000000nnayIAA","","327120 - Clay Building Material and Refractories Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Clay Building Material and Refractories Manufacturing","327120"
"a1bDm000000YmgsIAC","005Dm000000nnayIAA","","327211 - Flat Glass Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Flat Glass Manufacturing","327211"
